구분,대여소번호,대여소명,위도,경도,거치대수
관악구,2157,2157. 난곡 사거리,37.4818,126.915237,10
관악구,2159,2159. 인헌초교,37.47509,126.959229,10
관악구,2160,2160. 관악구 보건소,37.478855,126.951591,15
관악구,2164,2164. 관악우체국,37.484768,126.932877,8
관악구,2165,2165. JK장평타워,37.476482,126.965363,10
관악구,2167,2167. 낙성대역 1번출구,37.476295,126.964958,12
관악구,2169,2169. 봉천역 2번출구,37.482189,126.942131,7
관악구,2170,2170. 조원동서울본병원,37.481529,126.912033,10
관악구,2171,2171. 서울대입구역 5번출구,37.481548,126.952003,17
관악구,2172,2172. 나들목공원,37.469406,126.944511,20
관악구,2173,2173. 당곡사거리,37.48975,126.927467,10
관악구,2174,2174. 삼성디지털프라자관악점,37.488564,126.928482,10
관악구,2175,2175. 신림동걷고싶은문화의거리입구,37.487301,126.928703,10
관악구,2176,2176. 보라매공원 보도육교,37.488991,126.916382,15
관악구,2177,신대방역 2번출구,37.487129,126.913017,19
관악구,2178,서울대학교 정문,37.46682,126.948807,15
관악구,2179,양녕로 입구,37.482189,126.946159,10
관악구,2180,신림동주민센터,37.487511,126.927788,10
관악구,2183,동방1교,37.471828,126.933922,20
관악구,2184,구암초등학교 버스정류장,37.489491,126.945923,10
서초구,2201,2201. 본마을 정류소 앞,37.453281,127.051483,20
서초구,2202,2202.청계산입구역 1번출구,37.448936,127.054375,20
서초구,2203,2203. 청계산입구역 2번출구,37.447659,127.055016,20
서초구,2205,2205. 내곡3단지 어린이공원 앞,37.453751,127.05938,15
서초구,2206,2206. 언남초등학교 앞,37.454399,127.062309,20
서초구,2207,2207. 내곡파출소 뒤 정자,37.454407,127.064926,9
서초구,2210,2210. 반포1동 주민센터 앞,37.505096,127.013107,15
서초구,2211,2211. 서초구립반포도서관 앞,37.502636,127.012314,10
서초구,2212,2212.서초현대4차아파트 201동 맞은편,37.500961,127.017929,20
서초구,2213,2213. 고속터미널역 5번출구 앞,37.502232,127.002258,20
서초구,2214,2214. 신반포역 2번출구 앞,37.504116,126.99749,15
서초구,2215,2215. 반포종합운동장 입구,37.501713,126.995476,10
서초구,2217,아크로리버뷰 부지 앞,37.513046,127.005959,20
서초구,2219,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",37.506199,127.003944,20
서초구,2220,2220. 반포본동 주민센터 앞,37.500614,126.98616,10
서초구,2221,2221.하나은행 방배동지점 앞,37.485611,126.994682,15
서초구,2222,2222.사당역 12번출구 뒤,37.478069,126.982033,10
서초구,2223,2223. 방배래미안 정문 앞,37.47261,126.983009,20
서초구,2225,2225.백석예술대학교 제3캠퍼스 앞,37.473759,126.995247,15
서초구,2226,2226. 신동아럭스빌아파트 앞,37.475182,127.001389,15
서초구,2227,2227.방배열린문화센터 앞,37.489052,126.992523,15
서초구,2228,2228.뒷벌공원 옆,37.489586,126.986725,20
서초구,2229,2229.로고스교회 맞은 편,37.487011,126.984962,10
서초구,2230,2230.이수역 4번 출구,37.485828,126.982628,20
서초구,2231,2231. 삼성타운(삼성생명) A동 맞은편,37.496914,127.024963,15
서초구,2233,2233. 서초신동아1차아파트 옆,37.491112,127.022957,20
서초구,2235,2235.KT 서초지사 앞,37.482159,127.002701,15
서초구,2237,2237.서울남부터미널 대합실 입구,37.484558,127.01487,20
서초구,2239,2239.교대역 6번출구,37.494217,127.013786,10
서초구,2241,2241.양재전화국 사거리,37.485378,127.041702,10
서초구,2242,2242.양재역 11번 출구 앞,37.48399,127.03418,20
서초구,2243,2243.서울가정법원,37.481491,127.036728,15
서초구,2244,2244.교육개발원입구 교차로,37.477852,127.03891,20
서초구,2245,2245.양재초등학교 맞은편,37.473614,127.03051,20
서초구,2246,2246. 서울시 품질시험소 앞,37.4692,127.029007,15
서초구,2247,2247.섬들근린공원,37.462639,127.026619,25
서초구,2248,2248. 서초리슈빌S 글로벌 앞,37.459953,127.024742,10
서초구,2249,2249. 우솔초등학교 맞은편,37.456234,127.019348,10
서초구,2250,2250. 서초유치원 맞은편,37.455799,127.016289,10
서초구,2251,2251. 더케이호텔 입구(양재2) ,37.467506,127.034477,10
서초구,2252,2252. 하이브랜드 앞,37.463322,127.036041,25
서초구,2255,2255.시민의숲역 1번출구 옆,37.47044,127.038857,25
서초구,2256,2256.양재동 꽃시장 입구,37.46769,127.040359,10
서초구,2257,2257. 하나로클럽 양재점 맞은편,37.462688,127.046112,10
서초구,2258,2258.구룡사 삼거리,37.471539,127.050591,20
서초구,2259,2259. 잠원역 3번-4번 출구사이 ,37.512989,127.011177,15
서초구,2262,2262. 한신16차아파트 119동 앞,37.516598,127.00959,20
서초구,2263,2263. 바우뫼문화복지회관,37.471928,127.02684,20
서초구,2264,이수역 1번출구,37.488556,126.982574,9
서초구,2265,2265. 이수고가차도 남단,37.494106,126.982994,25
서초구,2266,2266. 서초역 3번출구,37.49054,127.008163,15
서초구,2268,2268. 서초4동주민센터 ,37.502319,127.02227,10
서초구,2269,2269. 주홍교 하부,37.510349,127.016052,10
서초구,2270,서초포레스타 7단지,37.448967,127.057739,10
서초구,2271,2271. 내방역 8번출구 앞,37.487865,126.994293,8
서초구,2272,2272. 교대입구 교차로,37.487309,127.010582,10
서초구,2273,2273. 일동제약 사거리,37.477829,127.038269,10
서초구,2274,2274. 양재시민의숲역 3번출구,37.46965,127.039612,10
서초구,2275,2275. 염곡치안센터 건너편,37.461578,127.048798,10
서초구,2276,2276. 영동1교 (양재천근린공원),37.474388,127.038902,15
서초구,2277,2277. 길마중4교 하부,37.51487,127.015282,10
서초구,2279,2279. 교대역 5번출구뒤,37.493618,127.014183,10
서초구,2280,서울서초고용센터 앞,37.484161,127.010971,10
서초구,2281,2281. 연세사랑병원신관앞,37.475979,126.986282,7
서초구,2282,2282. 방배래미안아트힐 101동앞,37.477203,127.005836,15
서초구,2283,2283. 그룹한빌딩옆,37.486526,126.989166,10
서초구,2284,2284. CJ오쇼핑앞,37.468102,126.986801,10
서초구,2285,2285. LH서초3단지 301동 맞은편,37.457424,127.022652,15
서초구,2286,2286. 탑성마을입구,37.458549,127.055885,10
서초구,2287,2287. 능안마을입구,37.45562,127.067101,10
서초구,2288,2288. 안골마을입구,37.455608,127.064453,10
서초구,2289,2289. 남태령역 2번출구,37.464298,126.988525,10
서초구,2290,2290. 서래마을파리15구공원앞,37.499413,126.999413,10
서초구,2292,2292. 무지개아파트 앞,37.488243,127.027016,15
서초구,2293,2293. SPC 앞,37.484798,127.036995,10
서초구,2294,2294. 두상빌딩 앞,37.475906,127.046242,15
서초구,2297,2297. 남부터미널역 1번출구,37.485672,127.015923,10
서초구,2298,2298. 래미안서초스위트앞,37.502411,127.021606,12
서초구,2299,한전아트센터 앞,37.486469,127.028061,12
강남구,2301,2301. 현대고등학교 건너편,37.524071,127.02179,10
강남구,2302,2302. 교보타워 버스정류장(신논현역 3번출구 후면),37.505581,127.024277,10
강남구,2303,2303. 논현역 7번출구,37.511517,127.021477,15
강남구,2304,2304. 신영 ROYAL PALACE 앞,37.512527,127.035835,10
강남구,2305,2305. MCM 본사 직영점 앞,37.520641,127.034508,10
강남구,2306,2306. 압구정역 2번 출구 옆,37.527122,127.028717,30
강남구,2307,2307. 압구정 한양 3차 아파트,37.528614,127.038559,10
강남구,2308,2308. 압구정파출소 앞,37.529301,127.035599,14
강남구,2309,2309. 청담역(우리들병원 앞),37.518902,127.049385,10
강남구,2310,2310. 청담동 맥도날드 옆(위치),37.523613,127.040176,10
강남구,2311,2311. 학동로 래미안 아파트 앞,37.517773,127.043022,10
강남구,2312,2312. 청담역 13번 출구 앞,37.52058,127.056328,10
강남구,2313,2313. 금원빌딩 앞,37.525116,127.052467,10
강남구,2314,2314. 청담나들목입구,37.521275,127.061035,10
강남구,2315,2315. 봉은사역 5번출구 옆,37.514248,127.061119,10
강남구,2316,2316. 삼성역 8번출구,37.509575,127.063408,10
강남구,2317,2317. 삼성도로공원,37.515888,127.0662,10
강남구,2318,2318. 삼성중앙역4번출구(문화센터더 리빌),37.513577,127.055031,15
강남구,2319,2319. 포스코4거리 서측(수협 삼성동 지점),37.506607,127.05468,10
강남구,2320,2320. 도곡역 대치지구대 방향,37.491928,127.056969,10
강남구,2321,2321. 학여울역 사거리,37.496117,127.069443,10
강남구,2322,2322. 삼성역 3번 출구,37.508091,127.063103,15
강남구,2323,2323. 주식회사 오뚜기 정문 앞,37.502213,127.067207,10
강남구,2324,2324. 천주교 대치 2동 교회 옆,37.500439,127.066223,10
강남구,2325,2325. 대치동 버거킹대치점,37.49865,127.059319,10
강남구,2326,2326. 대치동 삼성로,37.502396,127.0588,10
강남구,2327,2327. 뱅뱅사거리 랜드마크타워 앞,37.490551,127.031464,15
강남구,2328,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,37.503586,127.042641,10
강남구,2329,2329. 르네상스호텔사거리 역삼지하보도 2번출구,37.502357,127.04319,10
강남구,2330,2330. 스타벅스 앞,37.492199,127.039459,10
강남구,2331,2331. 동영문화센터앞,37.498051,127.044601,20
강남구,2332,2332. 선릉역3번출구,37.503998,127.049088,8
강남구,2333,2333. 양재역 3번출구 주변,37.485157,127.034073,15
강남구,2334,2334. 8.삼호@ 2동 ( 간선도로),37.493759,127.045898,15
강남구,2335,2335. 3호선 매봉역 3번출구앞,37.486767,127.046761,10
강남구,2336,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,37.494236,127.047462,10
강남구,2337,2337. 대모산입구역 2번출구 앞,37.492077,127.071976,15
강남구,2339,2339. 현대아파트 정문 앞,37.483261,127.052299,10
강남구,2340,2340. 삼호물산버스정류장(23370) 옆,37.477509,127.045174,15
강남구,2341,2341. 일원역 4~5번 출구 사이,37.483311,127.084938,10
강남구,2342,2342. 대청역 1번출구  뒤,37.494007,127.079514,10
강남구,2343,2343. 세곡사거리 대왕파출소 앞,37.465317,127.107727,10
강남구,2344,2344. 리엔파크 2단지 앞,37.465061,127.101196,10
강남구,2347,2347. 두산건설 본사,37.518639,127.0354,15
강남구,2348,2348. 포스코사거리(기업은행),37.507233,127.056854,20
강남구,2349,2349. 역삼빌딩 앞(하나은행 옆),37.5014,127.037849,10
강남구,2350,2350. 래미안그레이튼102동앞,37.494823,127.047905,10
강남구,2351,2351. 청소년수련관(수영장)앞,37.483879,127.089027,15
강남구,2352,2352. 서울본부세관(건설회관 앞),37.51759,127.035027,10
강남구,2353,2353. 강남구청역 2번출구 뒤,37.516811,127.040474,10
강남구,2354,2354. 청담역 2번출구,37.519787,127.056763,5
강남구,2355,2355. 삼성역 5~6번 출구 사이,37.509121,127.062309,20
강남구,2356,2356. 강남구청,37.51807,127.047119,10
강남구,2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),37.501949,127.04277,15
강남구,2358,2358. 구룡초사거리 (현대아파트10동 앞 ),37.481384,127.053917,10
강남구,2359,"2359. 국립국악중,고교 정문 맞은편",37.475605,127.050377,10
강남구,2360,2360. 도곡1동 주민센터 교차로,37.492809,127.041389,15
강남구,2361,2361. 압구정역 교차로,37.526844,127.028259,10
강남구,2362,2362. 신사동 가로수길 입구,37.517635,127.022453,10
강남구,2363,2363. 강남 을지병원 교차로,37.51918,127.027466,15
강남구,2364,2364. 도산대로 렉서스 앞,37.52124,127.031898,10
강남구,2365,2365. K+ 타워 앞,37.5233,127.038475,15
강남구,2368,2368. 도곡동 경남아파트 건너편,37.489342,127.041298,10
강남구,2369,2369. KT선릉타워,37.505428,127.052872,20
강남구,2370,2370. 한티역 3번출구,37.496552,127.054298,20
강남구,2371,2371. 한국우편사업진흥원,37.514748,127.035133,10
강남구,2372,2372. 대치역 사거리,37.494499,127.063797,10
강남구,2373,2373. 개포동역 사거리,37.489277,127.065575,20
강남구,2375,2375. 수서역 1번출구 앞,37.48735,127.100998,10
강남구,2376,2376. 수서역 6번출구 앞,37.486778,127.100517,20
강남구,2377,2377. 수서역 5번출구 뒤,37.486835,127.102753,10
강남구,2380,2380. 삼성동베이직하우스앞,37.511696,127.049347,15
강남구,2381,2381. 언주역 6번출구앞,37.506367,127.034523,8
강남구,2382,2382. 역삼동 sk뷰 501동앞,37.501343,127.050468,11
강남구,2383,2383. 보금자리정원,37.466328,127.094887,10
강남구,2384,2384. 자곡사거리,37.476028,127.105942,10
강남구,2385,2385. 학동역,37.51395,127.030151,10
강남구,2386,2386. sk 동우주유소 앞,37.509586,127.040909,10
강남구,2387,2387. 래미안강남힐즈 사거리,37.472454,127.096077,10
강남구,2388,강남구 도시관리공단,37.516785,127.051613,10
강남구,2389,경기여자고등학교 후문 (삼성로3길 입구),37.48616,127.067238,15
강남구,2390,구룡마을 입구(래미안블레스티지 아파트),37.479568,127.064774,10
강남구,2391,구룡마을 입구(개포1단지아파트),37.479328,127.064278,10
강남구,2392,구룡산 입구(구룡산 서울둘레길 입구),37.474579,127.05545,15
강남구,2393,구룡사 앞 교차로 (보도육교),37.472,127.051338,10
강남구,2394,래미안강남포레스트 입구(보도육교),37.479092,127.055397,10
강남구,2395,개포1단지아파트 입구(보도육교),37.47929,127.055733,10
강남구,2396,영동3교 북단(우성캐릭터 앞 보도),37.485741,127.051048,15
강남구,2398,더라움,37.50811,127.039452,10
강남구,2401,밀알학교 입구 (삼성서울병원 입구),37.486561,127.082672,15
강남구,2403,공무원연금매점 교차로(개포주공9단지 입구),37.48872,127.074539,15
강남구,2404,대모산입구역 4번 출구 앞,37.49181,127.073158,10
강남구,2405,청담공원앞 교차로,37.518711,127.05085,20
강남구,2406,논현동 광명빌딩 앞,37.51757,127.023643,10
강남구,2407,역삼.서초.삼성 세무서 앞(역삼빌딩 앞),37.49847,127.030113,10
강남구,2408,강남한양수자인아파트,37.477341,127.113274,14
강남구,2409, 역삼동 디오슈페리움 (우성아파트 사거리),37.492062,127.030746,10
강남구,2410,포스코피앤에스타워 (역삼역 3번출구 부근),37.499599,127.033752,10
강남구,2411, 세곡동 성당,37.472969,127.112228,15
강남구,2412,일원1동 주민센터,37.491791,127.088211,15
서초구,2501,서초 포레스타5단지,37.450661,127.05706,10
서초구,2502,서초역1번출구 앞,37.491951,127.008553,9
서초구,2503,반포1동 서초빌딩 앞,37.503811,127.021362,10
서초구,2504,신사역 4번출구 뒤,37.515881,127.019302,10
서초구,2505,우성아파트사거리B(기업은행앞),37.493259,127.029533,12
서초구,2506,LG유플러스(방배사옥),37.479092,126.990677,10
서초구,2508,양재이스타빌 앞,37.482979,127.042259,10
서초구,2509,KT반포지사,37.498371,126.992462,16
송파구,2601,석촌호수 서호사거리,37.506748,127.098831,10
송파구,2603,송파 글마루 도서관,37.480801,127.130341,10
송파구,2604,삼표레이콘 앞,37.531311,127.111282,10
송파구,2605,복정역 1번 출구 앞,37.471298,127.12709,15
송파구,2606,위례동주민센터 맞은편 근린공원,37.481739,127.143227,10
송파구,2607,복정역 2번출구 후문(장지치안센터),37.47065,127.127113,15
송파구,2608,송파구청,37.514359,127.106194,10
송파구,2609,보성중고등학교 후문 앞,37.520489,127.135201,10
송파구,2610,여흥레이크빌 앞(석촌호수 까페거리),37.510441,127.106377,10
송파구,2611,송파지역자활센터 뒤,37.536331,127.11618,7
송파구,2612,문정·가락 대여소 앞,37.489071,127.109299,10
송파구,2613,잠실나들목,37.516781,127.090492,8
송파구,2614,가락고등학교 앞,37.501862,127.117233,15
송파구,2615,테라타워2,37.48835,127.120781,15
송파구,2616,거여동 사거리,37.496078,127.140106,20
송파구,2617,가락삼환아파트 앞,37.496181,127.138031,15
송파구,2618,삼전역 1번출구,37.504711,127.087563,15
송파구,2619,석촌고분역 4번출구,37.502338,127.096443,11
송파구,2620,송파나루역 4번 출구옆,37.509979,127.112312,15
송파구,2621,한성백제역 2번 출구,37.516659,127.116257,15
송파구,2622,올림픽공원역 3번출구,37.516258,127.130592,10
강서구,2701,마곡나루역5번출구,37.565201,126.827316,15
강서구,2702,마곡 엠밸리2단지,37.56918,126.819443,20
서대문구,3100,3100. 북성초교,37.557629,126.952156,8
서대문구,3101,3101. 서대문구청,37.578381,126.936096,15
서대문구,3102,3102. 연희삼거리,37.567966,126.931725,10
서대문구,3103,홍제삼거리 북측,37.5867,126.94677,8
서대문구,3104,e편한세상 신촌4단지 앞,37.558128,126.956207,13
서대문구,3105,홍은센트레빌 아파트 앞,37.597149,126.93853,12
서대문구,3106,홍남교 두바퀴쉼터,37.574909,126.926147,7
서대문구,3107,연희초등학교 앞,37.56974,126.933327,7
광진구,3500,3500. 군자역2번출구,37.557587,127.079697,10
광진구,3501,3501. 광진구청 앞,37.539501,127.083,10
광진구,3502,3502. 중곡역 1번출구,37.565659,127.084297,15
광진구,3503,3503. 광진유진스웰,37.550488,127.108955,20
광진구,3504,3504. 원일교회,37.538052,127.076599,8
광진구,3505,3505. 신양초교앞 교차로,37.535221,127.068398,12
광진구,3506,3506. 영동대교 북단,37.537014,127.061096,10
광진구,3507,3507. 어린이회관,37.545952,127.078003,25
광진구,3508,3508. 화양사거리,37.548222,127.067879,10
광진구,3509,3509. 세종사이버대학교,37.553417,127.073196,20
광진구,3510,3510. 중곡SK아파트앞,37.568649,127.08625,10
성동구,3511,3511. 응봉역 1번출구,37.55125,127.035103,10
성동구,3513,3513. 상왕십리역 1번출구,37.56461,127.029198,10
성동구,3514,3514. 왕십리교회옆,37.566261,127.023697,10
성동구,3515,3515. 서울숲 관리사무소,37.542816,127.042084,20
광진구,3516,3516. 구의아리수정수센터앞,37.543705,127.093246,10
광진구,3517,3517. 용마사거리,37.562527,127.082275,10
광진구,3518,3518. 군자역 7번출구뒤,37.556862,127.07914,8
성동구,3519,3519. 용답역 1번 출구,37.562607,127.051308,10
광진구,3520,3520. 광진경찰서,37.542519,127.084084,10
광진구,3521,3521. 현대홈타운 뒷길,37.543427,127.096619,10
성동구,3522,3522. 사근삼거리,37.561245,127.048851,9
광진구,3523,3523. 건국대학교 과학관(이과대) 앞,37.541718,127.08017,10
광진구,3524,3524. 세종대학교,37.550236,127.073822,15
성동구,3525,금호스포츠센터앞,37.546089,127.02507,15
성동구,3527,왕십리 자이아파트,37.56179,127.024391,8
광진구,3528,광진정보도서관,37.550598,127.110512,8
광진구,3529,어린이대공원정문,37.549789,127.075928,15
성동구,3530,왕십리자이아파트 후문(삼거리),37.560146,127.02636,15
성동구,3531,논골사거리(금호도서관 입구),37.554779,127.024841,15
성동구,3532,왕십리KCC스위첸아파트,37.56068,127.026779,15
광진구,3533,건대입구역 사거리(롯데백화점),37.539139,127.070618,10
광진구,3534,건대입구역 5번출구 뒤,37.540138,127.069283,12
광진구,3535,중곡사거리(국민은행),37.559158,127.087517,10
광진구,3536,중앙농협(자양동),37.531811,127.080742,10
광진구,3537,아차산 휴먼시아 아파트 옆,37.548489,127.093758,15
성동구,3538,서울숲 IT캐슬,37.550892,127.044762,14
강동구,3539,서원마을,37.56382,127.132843,10
광진구,3541,커먼그라운드,37.54504,127.089958,17
광진구,3542,래미안 구의파크 스위트,37.54504,127.089958,17
